sku,categories,product_websites
WT09-S-Yellow,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-M-Purple,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-M-White,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-M-Yellow,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-L-Purple,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-L-White,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-L-Yellow,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-XL-Purple,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-XL-White,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09-XL-Yellow,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WT09,"Luma Europe Catalog/Promotions/Women Sale,Luma Europe Catalog/Collections/Erin Recommends,Luma Europe Catalog/Women/Tops/Tank Tops","luma_gbp,luma_euro"
WP01-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP01-28-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP01-28-White,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP01-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP01-29-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP01-29-White,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP01,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02-28-Purple,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02-28-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02-29-Purple,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02-29-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP02,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP03-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP03-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP03-28-Purple,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP03-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP03-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP03-29-Purple,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP03,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
WP04-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP04-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP04-28-White,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP04-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP04-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP04-29-White,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP04,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP05-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP05-28-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP05-28-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP05-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP05-29-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP05-29-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP05,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06-28-Orange,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06-29-Orange,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP06,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP07-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP07-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP07-28-Orange,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP07-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP07-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP07-29-Orange,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP07,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP08-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP08-28-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP08-28-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP08-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP08-29-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP08-29-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP08,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09-28-Purple,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09-29-Purple,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP09,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP10-28-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP10-28-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP10-28-White,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP10-29-Black,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP10-29-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP10-29-White,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP10,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WP11-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP11-28-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP11-28-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP11-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP11-29-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP11-29-Red,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP11,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants","luma_gbp,luma_euro"
WP12-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP12-28-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP12-28-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP12-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP12-29-Gray,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP12-29-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP12,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
WP13-28-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP13-28-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP13-28-Orange,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP13-29-Blue,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP13-29-Green,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP13-29-Orange,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WP13,"Luma Europe Catalog/Women/Bottoms/Sweatpants & Joggers,Luma Europe Catalog/Promotions/Pants,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WSH01-28-Black,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-28-Green,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-28-Red,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-29-Black,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-29-Green,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-29-Red,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-30-Black,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-30-Green,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-30-Red,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-31-Black,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-31-Green,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-31-Red,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-32-Black,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-32-Green,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01-32-Red,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH01,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Eco Friendly","luma_gbp,luma_euro"
WSH02-28-Gray,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-28-Orange,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-28-Yellow,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-29-Gray,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-29-Orange,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-29-Yellow,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-30-Gray,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-30-Orange,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-30-Yellow,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-31-Gray,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-31-Orange,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-31-Yellow,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-32-Gray,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-32-Orange,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02-32-Yellow,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WSH02,"Luma Europe Catalog/Women/Bottoms/Shorts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
